<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ABRD;D;160428;000000;81.0000000;13400
ABRD;D;160429;000000;81.0000000;24600
ABRD;D;160504;000000;82.5000000;2100
ABRD;D;160505;000000;83.0000000;800
ABRD;D;160506;000000;82.0000000;600
ABRD;D;160510;000000;83.0000000;2000
ABRD;D;160511;000000;83.5000000;300
ABRD;D;160512;000000;84.0000000;200
ABRD;D;160513;000000;83.5000000;2000
ABRD;D;160516;000000;83.5000000;200
ABRD;D;160517;000000;85.0000000;12200
ABRD;D;160518;000000;85.0000000;1100
ABRD;D;160519;000000;84.0000000;1000
ABRD;D;160520;000000;83.5000000;4400
ABRD;D;160523;000000;82.0000000;1300
ABRD;D;160524;000000;82.5000000;700
ABRD;D;160525;000000;83.0000000;3200
ABRD;D;160526;000000;84.0000000;1700
ABRD;D;160527;000000;82.5000000;2100
ABRD;D;160530;000000;82.0000000;700
ABRD;D;160531;000000;82.5000000;1800
ABRD;D;160601;000000;82.0000000;500
ABRD;D;160602;000000;81.0000000;1000
ABRD;D;160603;000000;82.5000000;1000
ABRD;D;160606;000000;82.0000000;200
ABRD;D;160607;000000;81.5000000;900
ABRD;D;160608;000000;82.5000000;200
ABRD;D;160609;000000;81.5000000;3000
ABRD;D;160610;000000;81.0000000;200
ABRD;D;160615;000000;81.0000000;1000
ABRD;D;160616;000000;84.0000000;42000
ABRD;D;160617;000000;81.5000000;6400
ABRD;D;160620;000000;82.0000000;2100
ABRD;D;160621;000000;81.5000000;800
ABRD;D;160622;000000;82.0000000;600
ABRD;D;160623;000000;82.5000000;5300
ABRD;D;160624;000000;81.5000000;11000
ABRD;D;160627;000000;81.5000000;3200
ABRD;D;160628;000000;81.5000000;300
ABRD;D;160629;000000;81.5000000;300
ABRD;D;160630;000000;81.5000000;100
ABRD;D;160701;000000;79.5000000;900
ABRD;D;160704;000000;80.0000000;2600
ABRD;D;160705;000000;80.0000000;400
ABRD;D;160706;000000;80.0000000;400
ABRD;D;160707;000000;82.0000000;1000
ABRD;D;160711;000000;81.5000000;300
ABRD;D;160712;000000;82.0000000;100
ABRD;D;160713;000000;81.5000000;1200
ABRD;D;160714;000000;80.0000000;300
ABRD;D;160715;000000;80.5000000;400
ABRD;D;160718;000000;80.0000000;500
ABRD;D;160719;000000;80.5000000;1000
ABRD;D;160720;000000;81.5000000;700
ABRD;D;160722;000000;81.5000000;300
ABRD;D;160725;000000;82.0000000;1800
ABRD;D;160726;000000;82.0000000;600
ABRD;D;160727;000000;81.5000000;500
ABRD;D;160728;000000;81.5000000;100
ABRD;D;160729;000000;83.0000000;800
ABRD;D;160801;000000;81.0000000;5600
ABRD;D;160802;000000;81.0000000;200
ABRD;D;160803;000000;81.0000000;300
ABRD;D;160804;000000;81.0000000;1400
ABRD;D;160809;000000;82.0000000;100
ABRD;D;160810;000000;80.0000000;200
ABRD;D;160811;000000;80.5000000;700
ABRD;D;160812;000000;81.5000000;1500
ABRD;D;160815;000000;82.0000000;700
ABRD;D;160816;000000;82.5000000;700
ABRD;D;160817;000000;82.0000000;1100
ABRD;D;160818;000000;81.0000000;100
ABRD;D;160819;000000;81.0000000;500
ABRD;D;160822;000000;80.5000000;500
ABRD;D;160824;000000;83.5000000;3400
ABRD;D;160825;000000;88.0000000;4900
ABRD;D;160826;000000;90.5000000;30200
ABRD;D;160829;000000;92.0000000;12800
ABRD;D;160830;000000;90.0000000;3500
ABRD;D;160831;000000;94.5000000;11200
ABRD;D;160901;000000;94.0000000;1200
ABRD;D;160902;000000;93.5000000;900
ABRD;D;160905;000000;92.0000000;1600
ABRD;D;160906;000000;92.5000000;4000
ABRD;D;160907;000000;92.0000000;2900
ABRD;D;160908;000000;90.0000000;1900
ABRD;D;160909;000000;92.0000000;2100
ABRD;D;160912;000000;92.0000000;300
ABRD;D;160913;000000;92.5000000;2800
ABRD;D;160914;000000;93.0000000;300
ABRD;D;160915;000000;90.5000000;1500
ABRD;D;160916;000000;90.5000000;300
ABRD;D;160919;000000;92.0000000;1200
ABRD;D;160920;000000;91.5000000;28600
ABRD;D;160921;000000;91.5000000;200
ABRD;D;160922;000000;90.0000000;100
ABRD;D;160923;000000;90.0000000;400
ABRD;D;160926;000000;92.5000000;500
ABRD;D;160927;000000;89.5000000;400
ABRD;D;160928;000000;88.5000000;200
ABRD;D;160929;000000;89.0000000;100
ABRD;D;160930;000000;90.5000000;2600
ABRD;D;161003;000000;90.0000000;700
ABRD;D;161004;000000;88.5000000;400
ABRD;D;161005;000000;88.5000000;2500
ABRD;D;161006;000000;89.0000000;600
ABRD;D;161007;000000;90.5000000;2600
ABRD;D;161010;000000;89.0000000;800
ABRD;D;161011;000000;86.5000000;1900
ABRD;D;161012;000000;89.0000000;1700
ABRD;D;161013;000000;86.0000000;1600
ABRD;D;161014;000000;85.5000000;300
ABRD;D;161017;000000;85.5000000;1100
ABRD;D;161018;000000;84.5000000;200
ABRD;D;161019;000000;86.0000000;400
ABRD;D;161020;000000;87.5000000;600
ABRD;D;161021;000000;86.0000000;700
ABRD;D;161024;000000;86.0000000;1000
ABRD;D;161025;000000;85.0000000;1500
ABRD;D;161026;000000;85.5000000;200
ABRD;D;161027;000000;86.5000000;1300
ABRD;D;161031;000000;86.5000000;100
ABRD;D;161101;000000;86.5000000;500
ABRD;D;161102;000000;85.5000000;200
ABRD;D;161103;000000;86.0000000;1200
ABRD;D;161107;000000;86.5000000;600
ABRD;D;161108;000000;86.0000000;100
ABRD;D;161109;000000;91.5000000;2900
ABRD;D;161110;000000;88.5000000;2200
ABRD;D;161111;000000;88.0000000;1700
ABRD;D;161114;000000;87.5000000;2200
ABRD;D;161115;000000;89.0000000;500
ABRD;D;161116;000000;88.0000000;3600
ABRD;D;161117;000000;87.5000000;700
ABRD;D;161118;000000;88.0000000;900
ABRD;D;161121;000000;87.5000000;300
ABRD;D;161122;000000;86.5000000;500
ABRD;D;161123;000000;88.0000000;300
ABRD;D;161125;000000;87.0000000;100
ABRD;D;161128;000000;90.5000000;5600
ABRD;D;161130;000000;90.5000000;1100
ABRD;D;161202;000000;91.0000000;100
ABRD;D;161206;000000;92.0000000;1100
ABRD;D;161207;000000;90.0000000;5200
ABRD;D;161208;000000;94.0000000;8500
ABRD;D;161209;000000;96.5000000;6000
ABRD;D;161212;000000;98.0000000;8900
ABRD;D;161213;000000;94.0000000;1600
ABRD;D;161214;000000;95.0000000;200
ABRD;D;161215;000000;94.5000000;3200
ABRD;D;161216;000000;99.5000000;6500
ABRD;D;161219;000000;100.0000000;4900
ABRD;D;161220;000000;101.5000000;6400
ABRD;D;161221;000000;103.0000000;12400
ABRD;D;161222;000000;101.0000000;1700
ABRD;D;161223;000000;100.0000000;1800
ABRD;D;161226;000000;99.0000000;400
ABRD;D;161227;000000;98.0000000;500
ABRD;D;161228;000000;99.0000000;200
ABRD;D;161229;000000;98.0000000;300
